tag,fold,test_acc,test_f1_macro,val_best_acc,val_best_f1,tr_at_best_acc,tr_at_best_f1,gap_acc,gap_f1,gap_acc_abs,gap_f1_abs,params_total,params_trainable,flops_est,latency_s,L,d,enc_heads,enc_layers,D_MODEL,N_LAYERS,BASE_LR,P_DROP,P_DROP_ENCODER,WARMUP_EPOCHS,PATIENCE
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.1_wu8_pat12,1,0.808390022675737,0.807975079968515,0.7888888888888889,0.7887691435053885,0.8717128642501777,0.8715664857171141,0.08282397536128883,0.08279734221172563,0.08282397536128883,0.08279734221172563,368226,368226,41306496,0.0011048698425292968,121,192,4,1,192,1,0.002,0.2,0.1,8,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.3_wu4_pat8,1,0.7993197278911565,0.7991025411699908,0.7952380952380952,0.7952375793337851,0.8699360341151386,0.8699070537305831,0.07469793887704346,0.07466947439679794,0.07469793887704346,0.07466947439679794,368226,368226,41306496,0.0011029672622680665,121,192,4,1,192,1,0.002,0.2,0.3,4,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.3_wu4_pat12,1,0.7993197278911565,0.7991025411699908,0.7952380952380952,0.7952375793337851,0.8699360341151386,0.8699070537305831,0.07469793887704346,0.07466947439679794,0.07469793887704346,0.07466947439679794,368226,368226,41306496,0.0011361980438232423,121,192,4,1,192,1,0.002,0.2,0.3,4,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.3_wu8_pat8,1,0.7993197278911565,0.7991831694312415,0.7984126984126985,0.7984121905069048,0.8791755508173419,0.8791486291486291,0.08076285240464343,0.0807364386417243,0.08076285240464343,0.0807364386417243,368226,368226,41306496,0.0011126661300659179,121,192,4,1,192,1,0.002,0.2,0.3,8,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.3_wu8_pat12,1,0.7993197278911565,0.7991831694312415,0.7984126984126985,0.7984121905069048,0.8791755508173419,0.8791486291486291,0.08076285240464343,0.0807364386417243,0.08076285240464343,0.0807364386417243,368226,368226,41306496,0.001114487648010254,121,192,4,1,192,1,0.002,0.2,0.3,8,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.5_wu4_pat8,1,0.800453514739229,0.8003508573368796,0.792063492063492,0.7919455473624504,0.8994314143567875,0.8994298775963807,0.1073679222932955,0.10748433023393034,0.1073679222932955,0.10748433023393034,368226,368226,41306496,0.0011167573928833009,121,192,4,1,192,1,0.002,0.2,0.5,4,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.5_wu4_pat12,1,0.800453514739229,0.8003508573368796,0.792063492063492,0.7919455473624504,0.8994314143567875,0.8994298775963807,0.1073679222932955,0.10748433023393034,0.1073679222932955,0.10748433023393034,368226,368226,41306496,0.0011012601852416993,121,192,4,1,192,1,0.002,0.2,0.5,4,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.5_wu8_pat8,1,0.8117913832199547,0.811790415466886,0.7984126984126985,0.7984121905069048,0.8894811656005686,0.8894804817095864,0.0910684671878701,0.09106829120268156,0.0910684671878701,0.09106829120268156,368226,368226,41306496,0.0011113595962524414,121,192,4,1,192,1,0.002,0.2,0.5,8,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.2_dpe0.5_wu8_pat12,1,0.8117913832199547,0.811790415466886,0.7984126984126985,0.7984121905069048,0.8894811656005686,0.8894804817095864,0.0910684671878701,0.09106829120268156,0.0910684671878701,0.09106829120268156,368226,368226,41306496,0.0011173534393310548,121,192,4,1,192,1,0.002,0.2,0.5,8,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.1_wu4_pat8,1,0.7925170068027211,0.7925146063515938,0.7841269841269841,0.7841248085140692,0.8585643212508884,0.8585636782445293,0.07443733712390432,0.0744388697304601,0.07443733712390432,0.0744388697304601,368226,368226,41306496,0.001104574203491211,121,192,4,1,192,1,0.002,0.3,0.1,4,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.1_wu4_pat12,1,0.7925170068027211,0.7925146063515938,0.7841269841269841,0.7841248085140692,0.8585643212508884,0.8585636782445293,0.07443733712390432,0.0744388697304601,0.07443733712390432,0.0744388697304601,368226,368226,41306496,0.001121988296508789,121,192,4,1,192,1,0.002,0.3,0.1,4,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.1_wu8_pat8,1,0.7868480725623582,0.7868206689431028,0.7841269841269841,0.7840921690572428,0.8646055437100213,0.8645948564348114,0.08047855958303718,0.0805026873775686,0.08047855958303718,0.0805026873775686,368226,368226,41306496,0.0011094379425048827,121,192,4,1,192,1,0.002,0.3,0.1,8,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.1_wu8_pat12,1,0.7868480725623582,0.7868206689431028,0.7841269841269841,0.7840921690572428,0.8646055437100213,0.8645948564348114,0.08047855958303718,0.0805026873775686,0.08047855958303718,0.0805026873775686,368226,368226,41306496,0.0011356544494628906,121,192,4,1,192,1,0.002,0.3,0.1,8,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.3_wu4_pat8,1,0.8072562358276644,0.8072473158089597,0.8,0.7999979843586229,0.8727789623312011,0.872777934091824,0.07277896233120107,0.07277994973320112,0.07277896233120107,0.07277994973320112,368226,368226,41306496,0.0011667966842651366,121,192,4,1,192,1,0.002,0.3,0.3,4,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.3_wu4_pat12,1,0.8072562358276644,0.8072473158089597,0.8,0.7999979843586229,0.8727789623312011,0.872777934091824,0.07277896233120107,0.07277994973320112,0.07277896233120107,0.07277994973320112,368226,368226,41306496,0.0011252641677856445,121,192,4,1,192,1,0.002,0.3,0.3,4,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.3_wu8_pat8,1,0.7766439909297053,0.7764643978700603,0.7746031746031746,0.774566823574474,0.8525230987917555,0.8524491425811981,0.07791992418858085,0.07788231900672404,0.07791992418858085,0.07788231900672404,368226,368226,41306496,0.0011123847961425782,121,192,4,1,192,1,0.002,0.3,0.3,8,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.3_wu8_pat12,1,0.808390022675737,0.8083700695384544,0.7873015873015873,0.7871964991530209,0.8766879886282871,0.8766782550731747,0.08938640132669984,0.08948175592015373,0.08938640132669984,0.08948175592015373,368226,368226,41306496,0.00111025333404541,121,192,4,1,192,1,0.002,0.3,0.3,8,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.5_wu4_pat8,1,0.7993197278911565,0.7993132784590287,0.7936507936507936,0.7935987903225806,0.8777540867093105,0.8776552046991759,0.08410329305851694,0.08405641437659528,0.08410329305851694,0.08405641437659528,368226,368226,41306496,0.0011143350601196288,121,192,4,1,192,1,0.002,0.3,0.5,4,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.5_wu4_pat12,1,0.7993197278911565,0.7993132784590287,0.7936507936507936,0.7935987903225806,0.8777540867093105,0.8776552046991759,0.08410329305851694,0.08405641437659528,0.08410329305851694,0.08405641437659528,368226,368226,41306496,0.0011084747314453124,121,192,4,1,192,1,0.002,0.3,0.5,4,12
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.5_wu8_pat8,1,0.8015873015873016,0.8015135635613109,0.792063492063492,0.7920503937007874,0.8784648187633263,0.8784527846834453,0.08640132669983425,0.0864023909826579,0.08640132669983425,0.0864023909826579,368226,368226,41306496,0.0011097192764282227,121,192,4,1,192,1,0.002,0.3,0.5,8,8
GS_nb4_h2_d192_L1_lr2e-3_dp0.3_dpe0.5_wu8_pat12,1,0.8015873015873016,0.8015135635613109,0.792063492063492,0.7920503937007874,0.8784648187633263,0.8784527846834453,0.08640132669983425,0.0864023909826579,0.08640132669983425,0.0864023909826579,368226,368226,41306496,0.0011145448684692382,121,192,4,1,192,1,0.002,0.3,0.5,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.1_wu4_pat8,1,0.7959183673469388,0.7959141697989993,0.7841269841269841,0.7841269841269841,0.8770433546552949,0.8769174524581013,0.09291637052831081,0.09279046833111715,0.09291637052831081,0.09279046833111715,665250,665250,82612992,0.0017177343368530273,121,192,4,2,192,2,0.0005,0.1,0.1,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.1_wu4_pat12,1,0.7959183673469388,0.7959141697989993,0.7841269841269841,0.7841269841269841,0.8770433546552949,0.8769174524581013,0.09291637052831081,0.09279046833111715,0.09291637052831081,0.09279046833111715,665250,665250,82612992,0.0017245006561279297,121,192,4,2,192,2,0.0005,0.1,0.1,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.1_wu8_pat8,1,0.7936507936507936,0.7936242646151315,0.7825396825396825,0.7823417116601394,0.9314143567874911,0.9314118535692036,0.14887467424780854,0.1490701419090642,0.14887467424780854,0.1490701419090642,665250,665250,82612992,0.0017280149459838866,121,192,4,2,192,2,0.0005,0.1,0.1,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.1_wu8_pat12,1,0.7936507936507936,0.7936242646151315,0.7825396825396825,0.7823417116601394,0.9314143567874911,0.9314118535692036,0.14887467424780854,0.1490701419090642,0.14887467424780854,0.1490701419090642,665250,665250,82612992,0.0017441034317016602,121,192,4,2,192,2,0.0005,0.1,0.1,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.3_wu4_pat8,1,0.7925170068027211,0.7924569788568585,0.7761904761904762,0.7760273920793926,0.8763326226012793,0.8763316230836726,0.1001421464108031,0.10030423100427999,0.1001421464108031,0.10030423100427999,665250,665250,82612992,0.0017366647720336915,121,192,4,2,192,2,0.0005,0.1,0.3,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.3_wu4_pat12,1,0.7925170068027211,0.7924569788568585,0.7761904761904762,0.7760273920793926,0.8763326226012793,0.8763316230836726,0.1001421464108031,0.10030423100427999,0.1001421464108031,0.10030423100427999,665250,665250,82612992,0.0017268562316894531,121,192,4,2,192,2,0.0005,0.1,0.3,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.3_wu8_pat8,1,0.7834467120181405,0.7833238797504254,0.7841269841269841,0.783699724323178,0.8976545842217484,0.8976429506765604,0.11352760009476426,0.11394322635338239,0.11352760009476426,0.11394322635338239,665250,665250,82612992,0.0017318487167358398,121,192,4,2,192,2,0.0005,0.1,0.3,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.3_wu8_pat12,1,0.7834467120181405,0.7833238797504254,0.7841269841269841,0.783699724323178,0.8976545842217484,0.8976429506765604,0.11352760009476426,0.11394322635338239,0.11352760009476426,0.11394322635338239,665250,665250,82612992,0.001741170883178711,121,192,4,2,192,2,0.0005,0.1,0.3,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.5_wu4_pat8,1,0.7993197278911565,0.7993070866141732,0.7904761904761904,0.7904740788518907,0.912224591329069,0.9122240481744947,0.12174840085287852,0.12174996932260396,0.12174840085287852,0.12174996932260396,665250,665250,82612992,0.0017350053787231446,121,192,4,2,192,2,0.0005,0.1,0.5,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.5_wu4_pat12,1,0.7993197278911565,0.7993070866141732,0.7904761904761904,0.7904740788518907,0.912224591329069,0.9122240481744947,0.12174840085287852,0.12174996932260396,0.12174840085287852,0.12174996932260396,665250,665250,82612992,0.0017392826080322265,121,192,4,2,192,2,0.0005,0.1,0.5,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.5_wu8_pat8,1,0.7959183673469388,0.7959089226212513,0.7904761904761904,0.7901187207236311,0.9108031272210376,0.9107013515650849,0.12032693674484718,0.12058263084145382,0.12032693674484718,0.12058263084145382,665250,665250,82612992,0.001725153923034668,121,192,4,2,192,2,0.0005,0.1,0.5,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.1_dpe0.5_wu8_pat12,1,0.7959183673469388,0.7959089226212513,0.7904761904761904,0.7901187207236311,0.9108031272210376,0.9107013515650849,0.12032693674484718,0.12058263084145382,0.12032693674484718,0.12058263084145382,665250,665250,82612992,0.0017251777648925781,121,192,4,2,192,2,0.0005,0.1,0.5,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.1_wu4_pat8,1,0.7857142857142857,0.7852037496375994,0.7873015873015873,0.7868181818181819,0.8958777540867093,0.8957639033485307,0.10857616678512205,0.10894572153034887,0.10857616678512205,0.10894572153034887,665250,665250,82612992,0.0017345190048217774,121,192,4,2,192,2,0.0005,0.2,0.1,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.1_wu4_pat12,1,0.7857142857142857,0.7852037496375994,0.7873015873015873,0.7868181818181819,0.8958777540867093,0.8957639033485307,0.10857616678512205,0.10894572153034887,0.10857616678512205,0.10894572153034887,665250,665250,82612992,0.0017272710800170898,121,192,4,2,192,2,0.0005,0.2,0.1,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.1_wu8_pat8,1,0.7891156462585034,0.7891113087922994,0.7841269841269841,0.784118281412201,0.8688699360341151,0.8688679322723125,0.08474295190713099,0.08474965086011155,0.08474295190713099,0.08474965086011155,665250,665250,82612992,0.0017275476455688476,121,192,4,2,192,2,0.0005,0.2,0.1,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.1_wu8_pat12,1,0.7970521541950113,0.7967676533626832,0.7873015873015873,0.7870418953826284,0.9104477611940298,0.9104122817877924,0.12314617389244253,0.12337038640516407,0.12314617389244253,0.12337038640516407,665250,665250,82612992,0.0018373489379882812,121,192,4,2,192,2,0.0005,0.2,0.1,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.3_wu4_pat8,1,0.7970521541950113,0.7970498062127611,0.7841269841269841,0.7841074020319303,0.8656716417910447,0.865562986558978,0.0815446576640606,0.08145558452704771,0.0815446576640606,0.08145558452704771,665250,665250,82612992,0.0017364168167114259,121,192,4,2,192,2,0.0005,0.2,0.3,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.3_wu4_pat12,1,0.7993197278911565,0.7993174061433448,0.7857142857142857,0.7857137458144263,0.8962331201137171,0.8962228454022398,0.11051883439943144,0.11050909958781352,0.11051883439943144,0.11050909958781352,665250,665250,82612992,0.0017274999618530273,121,192,4,2,192,2,0.0005,0.2,0.3,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.3_wu8_pat8,1,0.8027210884353742,0.802619597594415,0.8,0.799901185770751,0.9111584932480455,0.9111583137380692,0.1111584932480455,0.11125712796731824,0.1111584932480455,0.11125712796731824,665250,665250,82612992,0.0017354154586791991,121,192,4,2,192,2,0.0005,0.2,0.3,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.3_wu8_pat12,1,0.8027210884353742,0.802619597594415,0.8,0.799901185770751,0.9111584932480455,0.9111583137380692,0.1111584932480455,0.11125712796731824,0.1111584932480455,0.11125712796731824,665250,665250,82612992,0.0017172908782958985,121,192,4,2,192,2,0.0005,0.2,0.3,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.5_wu4_pat8,1,0.7947845804988662,0.79477798531686,0.7873015873015873,0.7872994436829799,0.9001421464108031,0.9001067108046237,0.11284055910921587,0.1128072671216438,0.11284055910921587,0.1128072671216438,665250,665250,82612992,0.0017554378509521485,121,192,4,2,192,2,0.0005,0.2,0.5,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.5_wu4_pat12,1,0.7947845804988662,0.79477798531686,0.7873015873015873,0.7872994436829799,0.9001421464108031,0.9001067108046237,0.11284055910921587,0.1128072671216438,0.11284055910921587,0.1128072671216438,665250,665250,82612992,0.0017357969284057617,121,192,4,2,192,2,0.0005,0.2,0.5,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.5_wu8_pat8,1,0.7925170068027211,0.7925039370078739,0.7825396825396825,0.7825128322720618,0.8781094527363185,0.8780033183736455,0.09556977019663593,0.09549048610158373,0.09556977019663593,0.09549048610158373,665250,665250,82612992,0.0017346096038818358,121,192,4,2,192,2,0.0005,0.2,0.5,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.2_dpe0.5_wu8_pat12,1,0.7925170068027211,0.7925039370078739,0.7825396825396825,0.7825128322720618,0.8781094527363185,0.8780033183736455,0.09556977019663593,0.09549048610158373,0.09556977019663593,0.09549048610158373,665250,665250,82612992,0.0017289304733276367,121,192,4,2,192,2,0.0005,0.2,0.5,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.1_wu4_pat8,1,0.7777777777777778,0.7772727272727273,0.7746031746031746,0.7743757881462799,0.8624733475479744,0.8622816032887974,0.08787017294479982,0.0879058151425175,0.08787017294479982,0.0879058151425175,665250,665250,82612992,0.0017186594009399414,121,192,4,2,192,2,0.0005,0.3,0.1,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.1_wu4_pat12,1,0.7936507936507936,0.7935446365642733,0.7825396825396825,0.7824470485038981,0.9029850746268657,0.9029847683376205,0.12044539208718319,0.12053771983372241,0.12044539208718319,0.12053771983372241,665250,665250,82612992,0.0017241668701171876,121,192,4,2,192,2,0.0005,0.3,0.1,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.1_wu8_pat8,1,0.8015873015873016,0.80134189144142,0.7968253968253968,0.7966594045025417,0.8756218905472637,0.8755262551260585,0.07879649372186692,0.07886685062351684,0.07879649372186692,0.07886685062351684,665250,665250,82612992,0.0017331218719482421,121,192,4,2,192,2,0.0005,0.3,0.1,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.1_wu8_pat12,1,0.8015873015873016,0.80134189144142,0.7968253968253968,0.7966594045025417,0.8756218905472637,0.8755262551260585,0.07879649372186692,0.07886685062351684,0.07879649372186692,0.07886685062351684,665250,665250,82612992,0.0017390680313110352,121,192,4,2,192,2,0.0005,0.3,0.1,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.3_wu4_pat8,1,0.7891156462585034,0.7889843589215888,0.7857142857142857,0.7856705450091855,0.851457000710732,0.8514558001407332,0.06574271499644635,0.06578525513154765,0.06574271499644635,0.06578525513154765,665250,665250,82612992,0.001722421646118164,121,192,4,2,192,2,0.0005,0.3,0.3,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.3_wu4_pat12,1,0.7891156462585034,0.7889843589215888,0.7857142857142857,0.7856705450091855,0.851457000710732,0.8514558001407332,0.06574271499644635,0.06578525513154765,0.06574271499644635,0.06578525513154765,665250,665250,82612992,0.0017299365997314453,121,192,4,2,192,2,0.0005,0.3,0.3,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.3_wu8_pat8,1,0.7947845804988662,0.7946195736775681,0.780952380952381,0.7809170538963199,0.8752665245202559,0.8751579147205527,0.09431414356787493,0.09424086082423277,0.09431414356787493,0.09424086082423277,665250,665250,82612992,0.0017215442657470704,121,192,4,2,192,2,0.0005,0.3,0.3,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.3_wu8_pat12,1,0.7947845804988662,0.7946195736775681,0.780952380952381,0.7809170538963199,0.8752665245202559,0.8751579147205527,0.09431414356787493,0.09424086082423277,0.09431414356787493,0.09424086082423277,665250,665250,82612992,0.0017489385604858398,121,192,4,2,192,2,0.0005,0.3,0.3,8,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.5_wu4_pat8,1,0.7936507936507936,0.7932255089369902,0.7873015873015873,0.7871278140885984,0.8699360341151386,0.869802854334292,0.08263444681355137,0.08267504024569361,0.08263444681355137,0.08267504024569361,665250,665250,82612992,0.0017441940307617188,121,192,4,2,192,2,0.0005,0.3,0.5,4,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.5_wu4_pat12,1,0.8095238095238095,0.8095238095238095,0.7904761904761904,0.7904571843251089,0.9036958066808813,0.9036841177952759,0.1132196162046909,0.11322693347016699,0.1132196162046909,0.11322693347016699,665250,665250,82612992,0.0017333030700683594,121,192,4,2,192,2,0.0005,0.3,0.5,4,12
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.5_wu8_pat8,1,0.7834467120181405,0.7831788643732069,0.7873015873015873,0.7871278140885984,0.8468372423596304,0.8461867416637466,0.059535655058043147,0.05905892757514819,0.059535655058043147,0.05905892757514819,665250,665250,82612992,0.001735353469848633,121,192,4,2,192,2,0.0005,0.3,0.5,8,8
GS_nb4_h2_d192_L2_lr5e-4_dp0.3_dpe0.5_wu8_pat12,1,0.7834467120181405,0.7831788643732069,0.7873015873015873,0.7871278140885984,0.8468372423596304,0.8461867416637466,0.059535655058043147,0.05905892757514819,0.059535655058043147,0.05905892757514819,665250,665250,82612992,0.0017413902282714844,121,192,4,2,192,2,0.0005,0.3,0.5,8,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.1_wu4_pat8,1,0.800453514739229,0.8004494104701327,0.7793650793650794,0.779239931934203,0.8692253020611229,0.8691734908647128,0.08986022269604355,0.0899335589305098,0.08986022269604355,0.0899335589305098,665250,665250,82612992,0.0017343807220458985,121,192,4,2,192,2,0.001,0.1,0.1,4,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.1_wu4_pat12,1,0.7879818594104309,0.7879815868665665,0.7793650793650794,0.7793645234681872,0.9047619047619048,0.9047570936612329,0.1253968253968254,0.12539257019304573,0.1253968253968254,0.12539257019304573,665250,665250,82612992,0.0017267894744873048,121,192,4,2,192,2,0.001,0.1,0.1,4,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.1_wu8_pat8,1,0.7970521541950113,0.7970498062127611,0.7888888888888889,0.788888356987546,0.9019189765458422,0.9018971224853578,0.11303008765695333,0.1130087654978118,0.11303008765695333,0.1130087654978118,665250,665250,82612992,0.0017550277709960937,121,192,4,2,192,2,0.001,0.1,0.1,8,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.1_wu8_pat12,1,0.7970521541950113,0.7970498062127611,0.7888888888888889,0.788888356987546,0.9019189765458422,0.9018971224853578,0.11303008765695333,0.1130087654978118,0.11303008765695333,0.1130087654978118,665250,665250,82612992,0.001732177734375,121,192,4,2,192,2,0.001,0.1,0.1,8,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.3_wu4_pat8,1,0.7981859410430839,0.7979521868050408,0.7952380952380952,0.795051684701883,0.8937455579246624,0.8936659409526523,0.09850746268656718,0.09861425625076925,0.09850746268656718,0.09861425625076925,665250,665250,82612992,0.0017273139953613282,121,192,4,2,192,2,0.001,0.1,0.3,4,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.3_wu4_pat12,1,0.7981859410430839,0.7979521868050408,0.7952380952380952,0.795051684701883,0.8937455579246624,0.8936659409526523,0.09850746268656718,0.09861425625076925,0.09850746268656718,0.09861425625076925,665250,665250,82612992,0.0017346429824829101,121,192,4,2,192,2,0.001,0.1,0.3,4,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.3_wu8_pat8,1,0.808390022675737,0.8082813386273398,0.7841269841269841,0.7841248085140692,0.896588486140725,0.8965643338103391,0.11246150201374083,0.11243952529626988,0.11246150201374083,0.11243952529626988,665250,665250,82612992,0.001742868423461914,121,192,4,2,192,2,0.001,0.1,0.3,8,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.3_wu8_pat12,1,0.808390022675737,0.8082813386273398,0.7841269841269841,0.7841248085140692,0.896588486140725,0.8965643338103391,0.11246150201374083,0.11243952529626988,0.11246150201374083,0.11243952529626988,665250,665250,82612992,0.0017388677597045899,121,192,4,2,192,2,0.001,0.1,0.3,8,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.5_wu4_pat8,1,0.8061224489795918,0.8060324372430272,0.7841269841269841,0.7838132437096921,0.896588486140725,0.8965596300433518,0.11246150201374083,0.11274638633365974,0.11246150201374083,0.11274638633365974,665250,665250,82612992,0.001728825569152832,121,192,4,2,192,2,0.001,0.1,0.5,4,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.5_wu4_pat12,1,0.8061224489795918,0.8060324372430272,0.7841269841269841,0.7838132437096921,0.896588486140725,0.8965596300433518,0.11246150201374083,0.11274638633365974,0.11246150201374083,0.11274638633365974,665250,665250,82612992,0.0017425870895385741,121,192,4,2,192,2,0.001,0.1,0.5,4,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.5_wu8_pat8,1,0.7970521541950113,0.7963166755900737,0.7825396825396825,0.7821967068323765,0.8663823738450604,0.8661307497034305,0.08384269130537791,0.083934042871054,0.08384269130537791,0.083934042871054,665250,665250,82612992,0.0017391109466552734,121,192,4,2,192,2,0.001,0.1,0.5,8,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.1_dpe0.5_wu8_pat12,1,0.7970521541950113,0.7963166755900737,0.7825396825396825,0.7821967068323765,0.8663823738450604,0.8661307497034305,0.08384269130537791,0.083934042871054,0.08384269130537791,0.083934042871054,665250,665250,82612992,0.0017354965209960937,121,192,4,2,192,2,0.001,0.1,0.5,8,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.2_dpe0.1_wu4_pat8,1,0.7993197278911565,0.7992616680746665,0.792063492063492,0.7919119742014216,0.8827292110874201,0.8827206801700425,0.09066571902392806,0.0908087059686209,0.09066571902392806,0.0908087059686209,665250,665250,82612992,0.0017379951477050782,121,192,4,2,192,2,0.001,0.2,0.1,4,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.2_dpe0.1_wu4_pat12,1,0.7993197278911565,0.7992616680746665,0.792063492063492,0.7919119742014216,0.8827292110874201,0.8827206801700425,0.09066571902392806,0.0908087059686209,0.09066571902392806,0.0908087059686209,665250,665250,82612992,0.0017428922653198243,121,192,4,2,192,2,0.001,0.2,0.1,4,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.2_dpe0.1_wu8_pat8,1,0.7732426303854876,0.7731854838709677,0.7714285714285715,0.7711494995156604,0.8539445628997868,0.8539002639525681,0.08251599147121536,0.08275076443690776,0.08251599147121536,0.08275076443690776,665250,665250,82612992,0.0017380142211914063,121,192,4,2,192,2,0.001,0.2,0.1,8,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.2_dpe0.1_wu8_pat12,1,0.8117913832199547,0.811782673084043,0.7793650793650794,0.7793600761922039,0.8948116560056859,0.8948090523338048,0.11544657664060654,0.11544897614160088,0.11544657664060654,0.11544897614160088,665250,665250,82612992,0.001735215187072754,121,192,4,2,192,2,0.001,0.2,0.1,8,12
GS_nb4_h2_d192_L2_lr1e-3_dp0.2_dpe0.3_wu4_pat8,1,0.7845804988662132,0.7845262096774194,0.780952380952381,0.7809325108853411,0.8766879886282871,0.8766853568265516,0.09573560767590616,0.09575284594121047,0.09573560767590616,0.09575284594121047,665250,665250,82612992,0.0017312002182006837,121,192,4,2,192,2,0.001,0.2,0.3,4,8
GS_nb4_h2_d192_L2_lr1e-3_dp0.2_dpe0.3_wu4_pat12,1,0.8140589569160998,0.8138435878428465,0.7841269841269841,0.7840203274985884,0.9019189765458422,0.9018185458914334,0.11779199241885807,0.11779821839284499,0.11779199241885807,0.11779821839284499,665250,665250,82612992,0.0017339277267456054,121,192,4,2,192,2,0.001,0.2,0.3,4,12
